	Species	nm_volume	average_bifurcation_angle_local	average_bifurcation_angle_remote	average_contraction	average_diameter	average_fragmentation	average_parent_daughter_ratio	hausdorff_dimension	id	max_branch_order	max_euclidean_distance	max_path_distance	neuron_reconstruction_type	number_bifurcations	number_branches	number_nodes	number_stems	number_tips	overall_depth	overall_height	overall_width	scale_factor_x	scale_factor_y	scale_factor_z	soma_surface	superseded	tags	total_length	total_surface	vaa3d_volume	line_name	specimen__name	specimen__hemisphere	structure__id	structure__name	structure__acronym	structure_parent__id	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	nr__reconstruction_type	nrwkf__id	erwkf__id	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	si__path	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	morph_thumb_path	ephys_thumb_path	ephys_inst_thresh_thumb_path	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	donor__species	donor__id	donor__name	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	cell_set_preferred_alias	cell_set_ label	cell_set_ accession	cell_set_ aligned_alias	cell_set_  additional_alias	cell_set_ alias_assignee	cell_set_ alias_citation	cell_set_ structure	cell_set_ ontology_tag	taxonomy_id	species	modality	capacitance
586566174	Mouse	3985.3951875705015	75.2080539847729		0.855535450249341	0.36654128769816	69.14285714285711	0.957158914359262		643422416	4.0	298.190541158401	350.911608071827	full	21	47	3050	5	26	99.1606	352.430051964562	531.592300143303	0.1144	0.1144	0.28	159.864234812576	False	3D Neuron Reconstruction morphology	3456.0516449079805	3972.77238349229	381.674356716041	Nos1-CreERT2|Sst-IRES-FlpO	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-315002.04.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	298.190541158401	5.0	21.0	0.855535450249341	0.957158914359262	full	643422427.0	659446091	-52.687503814697294	2.55573232796151	0.258317440515453	0.09625	70.0	44.2893273271776	108.6	9.208103130755061	325.78125596046397	3.35819	-63.955394744873	7598.0	7586.0	/external/mousecelltypes/prod1119/specimen_586566174/min_xy_586566174.aff	8525.93708929731	1557.0618909867999	8643.29088198924	0.77232603773193	positive	2	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662054724	/api/v2/well_known_file_download/606111632	/api/v2/well_known_file_download/606111637						Mus musculus	584628033	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-315002	Inh_4	Aspiny_12	ME_Inh_23	139.739828337775	762.025401892504	3.0523048662700005	9.436440653230001	ME_Inh_23	ME 23	CS201906170_23	Sst Chodl	Wide axon, large dendrites L5, L6|irregular/adapting, long tm 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.13594805261771245
587045566	Mouse	993.3272772513626	74.482183506004		0.897419803419202	0.457377795688382	40.3142857142857	1.0		610885974	7.0	324.879659359585	410.387968710616	full	35	72	2892	2	37	117.5672	541.939538925847	244.33315721903	0.1144	0.1144	0.28	167.77254175745702	False	3D Neuron Reconstruction morphology	3315.22384886273	4764.39974350992	555.819895710138	Chat-IRES-Cre-neo	Chat-IRES-Cre-neo;Ai14-316041.04.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	324.879659359585	2.0	35.0	0.897419803419202	1.0	full	610885976.0	657593464	-48.40625	3.18010362045061	0.0704428841436461	0.18253061165384804	120.0	11.0604984810409	66.9472727272727	14.9371282691942	169.531092047691	6.28755333333333	-74.3370056152344	5743.0	5760.0	/external/mousecelltypes/prod1119/specimen_587045566/min_xy_587045566.aff	8938.63789414673	758.491748815687	3288.289825519389	0.215495326657697	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054182	/api/v2/well_known_file_download/606111666	/api/v2/well_known_file_download/606111673						Mus musculus	584630436	Chat-IRES-Cre-neo;Ai14-316041	Inh_3	Aspiny_14	ME_Inh_3	203.492700954863	249.558127916562	2.9770208017199904	6.33050940116	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.06524171081213502
587710671	Human	7456.130748307093	85.9958359901792		0.888314039827464	0.6758165505783349	138.86842105263202	0.944124747896634		713511748	4.0	597.041285402944	686.0497887677201	full	19	42	5323	4	23	121.6351	947.291598485618	718.0362975005452	0.1144	0.1144	0.28	817.9695699000972	False	3D Neuron Reconstruction morphology	6290.11321340889	13365.5385446428	2414.42999693668		H17.03.005.11.08.01	right	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	597.041285402944	4.0	19.0	0.888314039827464	0.944124747896634	full	713511768.0	681900979	-60.875003814697294	1.72245195710781	0.15045917997470998	0.18628527173094805	210.0	9.4488988552975	109.868	9.10183128845524	63.9508664608002	8.66824666666667	-73.1796417236328	11264.0	13101.0	/external/humancelltypes/prod269/specimen_587710671/min_xy_587710671.aff	326.0	243.0	108.0	0.611807338955647		0	0	0	0		aspiny	/api/v2/well_known_file_download/713522721	/api/v2/well_known_file_download/663793370	/api/v2/well_known_file_download/663793372	60 yrs	Male	epilepsy	unknown	59.0	Homo Sapiens	587641390	H17.03.005																				0.1477524758963097
590558808	Mouse	3511.252878884153	79.4418750052418		0.841052764712782	0.475674238920098	65.57692307692311	1.0		648577094	5.0	199.89866751181702	228.485761105848	full	13	31	1851	5	18	78.673	209.665028156269	372.81085328243796	0.1144	0.1144	0.28	326.695281865869	False	3D Neuron Reconstruction morphology	2110.5315472348	3154.53032368193	380.60261899469805	Vipr2-IRES2-Cre	Vipr2-IRES2-Cre;Ai14-316908.04.02.01	right	469	"""posteromedial visual area, layer 6b"""	VISpm6b	533	VISpm	6b	199.89866751181702	5.0	13.0	0.841052764712782	1.0	full	648577096.0	646542092	-66.46875	1.3794187509689295	0.00173986555359073	0.931843765990108	260.0	6.992903720574759	13.688611111111099	73.0534304673391	84.6753790974617	11.42459	-73.0775604248047	7581.0	7585.0	/external/mousecelltypes/prod1148/specimen_590558808/min_xy_590558808.aff	8342.51450936424	1165.05758154957	4176.237122419791	0.9737029512457692	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/662055076	/api/v2/well_known_file_download/606112029	/api/v2/well_known_file_download/606112031						Mus musculus	586420039	Vipr2-IRES2-Cre;Ai14-316908	Inh_11	Aspiny_19	ME_Inh_6	208.514444321898	796.982118460835	2.30677922871	2.6008857608200002	ME_Inh_6	ME 06	CS201906170_6		Wide axon, large dendrites L6|FS transient & sustained 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.0825848528239348
591265629	Mouse	2313.768739311679	62.0130201920844		0.934903453638427	0.472650858649626	74.55	1.0		644933383	4.0	332.665245400433	352.653584207518	full	10	24	1583	4	14	127.9023	393.715595961344	363.606736281799	0.1144	0.1144	0.28	283.865912745326	False	3D Neuron Reconstruction morphology	1884.3548077433802	2791.92078104198	350.21070390800696	Nos1-CreERT2|Sst-IRES-FlpO	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-321729.02.02.01	right	312782648	"""Postrhinal area, layer 6a"""	VISpor6a	312782628	VISpor	6a	332.665245400433	4.0	10.0	0.934903453638427	1.0	full	644933385.0	646446556	-58.281253814697294	1.85629978472244	0.0400521562213039	0.314223193581729	20.0	30.8754180937853	70.1830769230769	14.248449111115999	306.874960660934	1.97723333333333	-64.59527587890621	5751.0	9447.0	/external/mousecelltypes/prod1141/specimen_591265629/min_xy_591265629.aff	9402.58898838114	2810.60911391666	1791.69322555318	0.8506424565554771	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/662054845	/api/v2/well_known_file_download/606112093	/api/v2/well_known_file_download/606112096						Mus musculus	589751933	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-321729	Inh_6	Aspiny_11	ME_Inh_24	241.320412493279	744.774351495511	2.26912172671	20.1448469026	ME_Inh_24	ME 24	CS201906170_24		Large ascending axon L5, L6|mid-width AP adapting & transient 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.10061237328482964
591268268	Mouse	3475.912266596348	72.01924982347201		0.873517522034512	0.227626106499664	47.53571428571429	1.0		657879305	5.0	186.218008961405	221.639502209507	full	14	32	1406	4	18	54.3718	172.075940901786	261.45905706221197	0.1144	0.1144	0.28	55.055236124779604	False	3D Neuron Reconstruction morphology	1659.46586885779	1185.77346167565	69.1441455011549	Pvalb-IRES-Cre	Pvalb-IRES-Cre;Ai14-321032.03.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	186.218008961405	4.0	14.0	0.873517522034512	1.0	full	657879307.0	659447173	-60.656253814697294	1.25581668011355	0.0066576699192991	1.28946722629151	370.0	7.08477127901558	8.87793103448276	112.63885652140101	121.60724401474	14.11142	-71.5248107910156	5720.0	5754.0	/external/mousecelltypes/prod1126/specimen_591268268/min_xy_591268268.aff	8801.07095919693	1015.8431232080197	3527.07254491183	0.516730792250111	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054735	/api/v2/well_known_file_download/606112190	/api/v2/well_known_file_download/606112192						Mus musculus	589751785	Pvalb-IRES-Cre;Ai14-321032	Inh_9	Aspiny_8	ME_Inh_8	226.01374411068298	497.00619001199004	2.43209081288	10.9131385213	ME_Inh_8	ME 08	CS201906170_8		Dense axon, intersecting dendrites L5, L4|FS transient 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05825945104188724
591278744	Mouse	5013.198914145074	74.4744576830205		0.820381117943615	0.554459966250319	43.263157894736786	1.0		606347981	5.0	212.01078221184898	294.267265686323	full	19	43	1702	5	24	119.1192	333.188201293631	244.056898604027	0.1144	0.1144	0.28	488.794603502918	False	3D Neuron Reconstruction morphology	2009.33386500508	3501.6611901934307	520.481576359006	Pvalb-IRES-Cre	Pvalb-IRES-Cre;Ai14-321032.02.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	212.01078221184898	5.0	19.0	0.820381117943615	1.0	full	606347983.0	657593415	-63.156253814697294	1.29894802072201		0.512234098469775	430.0	4.7705823636788205	8.7600000000001	114.155251141551	84.37511324882509	15.894466666666698	-75.4554214477539	7582.0	7599.0	/external/mousecelltypes/prod1126/specimen_591278744/min_xy_591278744.aff	9197.80990385698	2096.30007679963	2562.34533775685	0.890471794629411	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054861	/api/v2/well_known_file_download/606112179	/api/v2/well_known_file_download/606112181						Mus musculus	589751785	Pvalb-IRES-Cre;Ai14-321032	Inh_9	Aspiny_4	ME_Inh_7	245.00753463449797	836.380565936817	2.91075540756	21.5186520108	ME_Inh_7	ME 07	CS201906170_7		Wide axon, large dendrites L6|FS transient 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05654015953270736
592952680	Mouse	3177.2405731058643	72.9903226809538		0.8548530458882371	0.354359785781591	53.526315789473706	0.983115683946709		627859869	4.0	261.973859066167	297.49580802803	full	19	41	2071	3	22	150.5101	262.226337309398	447.3890175778249	0.1144	0.1144	0.28	328.663405789833	False	3D Neuron Reconstruction morphology	2474.27286356583	2747.91648201096	255.43710005051602	Nos1-CreERT2|Sst-IRES-FlpO	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-323427.03.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	261.973859066167	3.0	19.0	0.8548530458882371	0.983115683946709	full	627859871.0	659446218	-53.093753814697294	2.62868880990571	0.108077801496535	0.183960569043626	50.0	38.355318824371096	96.10444444444452	10.4053460355632	299.375087022781	2.4715066666666696	-60.977165222168	7569.0	7581.0	/external/mousecelltypes/prod1147/specimen_592952680/min_xy_592952680.aff	9340.41427358823	1626.67912820756	2845.728167955061	0.721684359038624	positive	0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662055174	/api/v2/well_known_file_download/606115154	/api/v2/well_known_file_download/606115156						Mus musculus	591522525	Nos1-CreERT2;Sst-IRES-FlpO;Ai65-323427	Inh_4	Aspiny_4	ME_Inh_23	217.76666100048598	649.9553030003859	2.29967075285	16.0175173014	ME_Inh_23	ME 23	CS201906170_23	Sst Chodl	Wide axon, large dendrites L5, L6|irregular/adapting, long tm 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.1281179379547118
593312584	Mouse	1387.1023350808343	80.6421543409727		0.8377153461281441	0.481397101662291	51.95	1.0		759945387	4.0	152.429462201308	195.583268868981	full	10	23	1100	3	13	99.3879	219.076428697456	218.78460525070702	0.1144	0.1144	0.28	348.243642923498	False	3D Neuron Reconstruction morphology	1264.37024583056	1907.1565263704895	229.294123552241	Gad2-IRES-Cre	Gad2-IRES-Cre;Ai14-324791.03.01.01	left	805	"""posteromedial visual area, layer 1"""	VISpm1	533	VISpm	1	152.429462201308	3.0	10.0	0.8377153461281441	1.0	full	759945389.0	659442108	-44.25	3.53973994670312	0.0396760310550749	0.29292168674698804	40.0	19.7865926772099	62.7866666666667	15.9269483966872	484.735488891602	3.09900666666667	-68.08029937744139	5717.0	5744.0	/external/mousecelltypes/prod1154/specimen_593312584/min_xy_593312584.aff	8220.40679067457	328.337203095312	4187.79174221062	0.15421616493296805	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/759952195	/api/v2/well_known_file_download/606115226	/api/v2/well_known_file_download/606115228						Mus musculus	592585220	Gad2-IRES-Cre;Ai14-324791	Inh_3	Aspiny_17	ME_Inh_3	162.012350014429	126.613509721769	3.48220592770999	12.272520031400001	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.04081936051856652
593321019	Mouse	2664.856953501223	77.64521641894609		0.8498662579059442	6.67075874777676e-06	42.1	0.966332465003992		648138988	3.0	149.080534694775	163.46353452897	full	10	24	915	4	14	52.9315	141.236872078098	178.424890492905	0.1144	0.1144	0.28	7.66889327663601e-08	False	3D Neuron Reconstruction morphology	1043.08093142416	0.0218191556379738	-7.581438026752281e-05	Gad2-IRES-Cre	Gad2-IRES-Cre;Ai14-324791.03.02.02	right	805	"""posteromedial visual area, layer 1"""	VISpm1	533	VISpm	1	149.080534694775	4.0	10.0	0.8498662579059442	0.966332465003992	full	648138990.0	646416117	-55.656253814697294	2.56843282475599	0.00330808187046483	0.320212765957447	90.0	12.225939220703099	40.9791666666667	24.4026436197254	205.156177282333	6.02368666666667	-70.9988784790039	5742.0	5736.0	/external/mousecelltypes/prod1161/specimen_593321019/min_xy_593321019.aff	8177.91579045042	399.859058327272	3774.78611713957	0.0303125958219064	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054782	/api/v2/well_known_file_download/606115244	/api/v2/well_known_file_download/606115250						Mus musculus	592585220	Gad2-IRES-Cre;Ai14-324791	Inh_3	Aspiny_18	ME_Inh_18	224.999999999999	28.971053759451898	2.2894985932700003	11.977389203	ME_Inh_18	ME 18	CS201906170_18		Dense axon, large dendrites L1|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05959332730146329
594091004	Mouse	9854.83488062432	81.7571495991947		0.780848026434277	0.53894300899521	58.75	1.01700174825175		648087868	4.0	165.437596747323	199.666523259879	full	10	27	1446	7	17	72.3744	180.709395714409	263.798717000016	0.1144	0.1144	0.28	1283.7209864417	False	3D Neuron Reconstruction morphology	1641.82597752036	2778.53077828728	377.593249266423	Gad2-IRES-Cre	Gad2-IRES-Cre;Ai14-324794.03.01.02	left	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	165.437596747323	7.0	10.0	0.780848026434277	1.01700174825175	full	648087870.0	646542050	-47.281253814697294	2.54441602891035	0.0238448050193178	0.279481137284776	150.0	9.55985006792887	74.9046153846154	13.3503121919159	176.56260728836102	8.22634666666667	-69.71954345703121	5739.0	7580.0	/external/mousecelltypes/prod1165/specimen_594091004/min_xy_594091004.aff	9208.0	511.712415026113	7751.729993692471	0.0621753222562957	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/662055072	/api/v2/well_known_file_download/606115455	/api/v2/well_known_file_download/606115460						Mus musculus	592585240	Gad2-IRES-Cre;Ai14-324794	Inh_3	Aspiny_18	ME_Inh_18	170.721531712733	56.43703711007011	3.21586542614	0.0	ME_Inh_18	ME 18	CS201906170_18		Dense axon, large dendrites L1|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05414425066976825
595562635	Human	1604.9096348169007	66.9927944617144		0.890183290703164	0.5449348664875511	43.8260869565217	0.91666168050652		610882113	9.0	338.629202041481	352.382376171525	full	23	50	2041	4	27	90.9616	502.891585347974	304.817971696663	0.1144	0.1144	0.28	246.111110313203	False	3D Neuron Reconstruction morphology	2403.06784599751	4251.14519197525	719.3499627367261		H17.03.008.11.03.03	right	12141	"""middle temporal gyrus"""	MTG	12141	MTG	4	338.629202041481	4.0	23.0	0.890183290703164	0.91666168050652	full	610882115.0	616988360	-52.437503814697294	2.40704617522744	0.0259869974224615	0.4051804812834221	50.0	17.6756011455545	28.2064705882353	35.452858126003605	265.46874642372103	3.39559333333333	-70.495246887207	5742.0	5738.0	/external/humancelltypes/prod188/specimen_595562635/min_xy_595562635.aff	317.0	275.0	97.0	0.441565276680101		0	0	0	0	intact	spiny	/api/v2/well_known_file_download/615967261	/api/v2/well_known_file_download/606115484	/api/v2/well_known_file_download/606115486	60 yrs	Female	epilepsy	White or Caucasian	18.0	Homo Sapiens	595536280	H17.03.008																				0.06658260674249784
595568262	Human	1337.1838641337415	84.6377978804088		0.879723188243134	0.554411548626504	18.8636363636364	0.992312560643414		610846749	5.0	69.113121533758	105.067077081791	full	11	26	442	4	15	31.3446	54.6078382282421	109.67423268601101	0.1144	0.1144	0.28	306.237517770298	False	3D Neuron Reconstruction morphology	520.1713661824859	925.079512053631	138.740577645386		H17.03.008.11.03.04	right	12141	"""middle temporal gyrus"""	MTG	12141	MTG	1	69.113121533758	4.0	11.0	0.879723188243134	0.992312560643414	full	610846751.0	616988352	-61.312503814697294	2.33216139895114	0.00212692315807202	0.672897194035803	20.0	13.8968721649436	20.021224489795895	49.9469950256871	467.031270265579	1.442	-59.8656425476074	3905.0	5747.0	/external/humancelltypes/prod188/specimen_595568262/min_xy_595568262.aff	317.0	275.0	97.0	0.0474783041200233		0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/615967317	/api/v2/well_known_file_download/606115492	/api/v2/well_known_file_download/606115495	60 yrs	Female	epilepsy	White or Caucasian	18.0	Homo Sapiens	595536280	H17.03.008																				0.02975576379937278
595570553	Human	2686.245752161816	71.6622894361836		0.887392274717723	0.5995307451897889	80.52941176470591	0.9619217710439272		610882094	7.0	367.752369832351	426.12988354044603	full	17	38	2773	4	21	113.3286	630.043987453025	300.254580044679	0.1144	0.1144	0.28	153.233617549729	False	3D Neuron Reconstruction morphology	3308.4677324103804	6416.34514462571	1175.2581119516099		H17.03.008.11.03.05	right	12141	"""middle temporal gyrus"""	MTG	12141	MTG	4	367.752369832351	4.0	17.0	0.887392274717723	0.9619217710439272	full	610882096.0	616988376	-52.3125	2.78721656725689	0.0501891795623761	0.35240601435252705	70.0	18.861647096410998	44.45047619047621	22.4969468429285	196.875184774399	5.62012	-67.8841094970703	13125.0	7604.0	/external/humancelltypes/prod188/specimen_595570553/min_xy_595570553.aff	317.0	275.0	97.0	0.442731552894325		0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/615967461	/api/v2/well_known_file_download/606115533	/api/v2/well_known_file_download/606115540	60 yrs	Female	epilepsy	White or Caucasian	18.0	Homo Sapiens	595536280	H17.03.008																				0.0958051016842205
595999306	Human	1820.2582896065244	75.23950594498629		0.6830449758263659	0.3905379348781621	37.421052631578895	1.0		608104611	6.0	168.266185094065	252.79732708372399	full	19	42	1489	4	23	74.3968	119.524236618302	269.695434138201	0.1144	0.1144	0.28	308.730556136181	False	3D Neuron Reconstruction morphology	1745.33038706924	2140.47095850884	208.48856527905		H17.06.009.11.04.01	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	1	168.266185094065	4.0	19.0	0.6830449758263659	1.0	full	608104613.0	616988556	-61.906253814697294	3.07292063205141	0.0119530435194428	0.393638671567024	30.0	16.535742803663098	58.885	16.9822535450454	390.156239271164	1.83062	-64.29519653320311	3891.0	3893.0	/external/humancelltypes/prod194/specimen_595999306/min_xy_595999306.aff	66.0	220.0	105.0	0.0379253039118483		0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/608249730	/api/v2/well_known_file_download/606115555	/api/v2/well_known_file_download/606115557	52 yrs	Male	tumor	White or Caucasian	0.0	Homo Sapiens	595954915	H17.06.009																				0.04238236157533425
596020931	Human	6492.747097834413	65.5409250395893		0.8508271052505791	0.5099710756678	126.884615384615	0.903432699259515		657984300	6.0	431.249929293374	455.021717530548	full	13	30	3424	4	17	135.7317	549.306536900049	527.265857731973	0.1144	0.1144	0.28	638.195835649197	False	3D Neuron Reconstruction morphology	4031.13796598568	6448.53703322516	920.407124782448		H17.06.009.11.04.02	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	4	431.249929293374	4.0	13.0	0.8508271052505791	0.903432699259515	full	657984302.0	618072118	-63.562503814697294	1.4528902963156998	0.196551724137939	0.0148936164573392	210.0	7.1773210949830695	5.79999999999992	172.413793103451	65.7812505960464	14.6665866666667	-74.26026916503909	9442.0	11281.0	/external/humancelltypes/prod194/specimen_596020931/min_xy_596020931.aff	66.0	220.0	105.0	0.497824567421906		2	0	0	0		aspiny	/api/v2/well_known_file_download/690895038	/api/v2/well_known_file_download/606115817	/api/v2/well_known_file_download/606115823	52 yrs	Male	tumor	White or Caucasian	0.0	Homo Sapiens	595954915	H17.06.009																				0.10910891827000993
596028822	Human	1602.0464572111844	115.432036278125		0.8090838203033058	0.5407066654644389	53.1666666666667	1.0		608103642	4.0	211.680958979357	319.14362739943	full	6	13	652	1	7	88.2706	203.465712330998	204.07502081346698	0.1144	0.1144	0.28	639.578481563231	False	3D Neuron Reconstruction morphology	756.85331115162	1287.22069859354	176.790732893325		H17.06.009.11.04.03	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	1	211.680958979357	1.0	6.0	0.8090838203033058	1.0	full	608103644.0	616988368	-61.218753814697294	2.53058052190907	0.004481156762738621	0.6168680493950861	20.0	20.370342703046997	26.06	38.3729854182655	481.25034570694	1.5023	-60.4205513000488	7584.0	7595.0	/external/humancelltypes/prod194/specimen_596028822/min_xy_596028822.aff	66.0	220.0	105.0	0.00580815907288715		0	0	0	0		aspiny	/api/v2/well_known_file_download/615967296	/api/v2/well_known_file_download/606115648	/api/v2/well_known_file_download/606115656	52 yrs	Male	tumor	White or Caucasian	0.0	Homo Sapiens	595954915	H17.06.009																				0.04232795443112602
596036453	Human	2243.3702586845525	83.84915329471991		0.778596346082101	0.470796056935442	36.875	0.996097892196345		614429153	7.0	146.904395947092	188.828374057929	full	24	53	1806	5	29	119.1456	128.859231027568	222.375095034777	0.1144	0.1144	0.28	399.03818335244796	False	3D Neuron Reconstruction morphology	2232.9350233339896	3311.5745568865004	391.774375264526		H17.06.009.11.04.04	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	1	146.904395947092	5.0	24.0	0.778596346082101	0.996097892196345	full	614429175.0	618071653	-56.15625	2.55537444275572	0.0288388436371411	0.247739361702128	50.0	15.7180026993333	94.16	10.620220900594699	269.687533378601	2.71646	-64.08270263671879	3886.0	5739.0	/external/humancelltypes/prod194/specimen_596036453/min_xy_596036453.aff	66.0	220.0	105.0	0.0238751584095472		2	0	0	0		sparsely spiny	/api/v2/well_known_file_download/615967318	/api/v2/well_known_file_download/606115822	/api/v2/well_known_file_download/606115829	52 yrs	Male	tumor	White or Caucasian	0.0	Homo Sapiens	595954915	H17.06.009																				0.05828227394281356
596052605	Human	7725.52594275135	81.5781938224781		0.8024989390430991	1.03374518542897	67.1	1.0		680043920	12.0	475.6636915230129	578.451732949626	full	20	43	3235	3	23	146.5753	720.005845041729	518.922373155495	0.1144	0.1144	0.28	918.551337152158	False	3D Neuron Reconstruction morphology	4006.24393750557	12930.5641794175	4322.9842213869615		H17.06.009.11.04.07	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	6	475.6636915230129	3.0	20.0	0.8024989390430991	1.0	full	680043922.0	618071337	-55.375003814697294	4.0843095866156105	0.0253328567555983	0.135691025769753	70.0	29.6413845111264	126.602857142857	7.8987158944731615	250.625044107437	3.2457333333333303	-62.9625434875488	9434.0	7584.0	/external/humancelltypes/prod194/specimen_596052605/min_xy_596052605.aff	66.0	220.0	105.0	0.7141784173346659		2	0	0	0	truncated	spiny	/api/v2/well_known_file_download/615967284	/api/v2/well_known_file_download/606115813	/api/v2/well_known_file_download/606115816	52 yrs	Male	tumor	White or Caucasian	0.0	Homo Sapiens	595954915	H17.06.009																				0.1182698425717577
596887423	Human	2117.346160594306	77.07438128350779		0.841385724483976	0.544968215962268	31.2048192771084	0.9897043872647678		650039094	7.0	120.24570060829599	143.41811776262	full	42	89	2622	5	47	67.7032	167.817243145523	160.283659193599	0.1144	0.1144	0.28	347.1443941168589	False	3D Neuron Reconstruction morphology	2969.6456965157204	5092.574489462299	729.825519657663		H17.03.009.11.11.01	right	12141	"""middle temporal gyrus"""	MTG	12141	MTG	1	120.24570060829599	5.0	42.0	0.841385724483976	0.9897043872647678	full	650039096.0	743065323	-54.343753814697294	3.23160625519249	0.0146110487180184	0.235580915996201	40.0	15.950617573018201	52.3888888888889	19.0880169671262	239.84374105930303	2.2419333333333302	-67.0319671630859	3889.0	3898.0	/external/humancelltypes/prod217/specimen_596887423/min_xy_596887423.aff	317.0	266.0	93.0	0.0489365824154248		0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/690899646	/api/v2/well_known_file_download/606115710	/api/v2/well_known_file_download/606115712	18 yrs	Male	epilepsy	unknown	3.0	Homo Sapiens	596832620	H17.03.009																				0.0665042060408585
