specimen_id	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	line_name	specimen__id	specimen__name	specimen__hemisphere	structure__id	structure__name	structure__acronym	structure_parent__id	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	nr__reconstruction_type	nrwkf__id	erwkf__id	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	si__path	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	morph_thumb_path	ephys_thumb_path	ephys_inst_thresh_thumb_path	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	donor__species	donor__id	donor__name
503814817	Exc_2	Spiny_18	ME_Exc_3	139.590992221924	876.177070998828	4.18795544015	6.01741027095999	Ntsr1-Cre_GN220	503814817	Ntsr1-Cre;Ai14-232206.02.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	864.586100812742	8.0	26.0	0.82417662321656	0.72724939353645	dendrite-only	546779008.0	566092672	-44.625003814697294	2.93658814009475		0.12499999989162701	210.0	15.909184079878399	41.42	24.142926122646102	160.46878695488002	8.179446666666669	-77.106689453125	9438.0	7586.0	/external/mousecelltypes/prod672/specimen_503814817/min_xy_503814817.aff	9144.71647303301	1526.73543542755	8200.93306638864	0.875317770629796	positive	5	0	0	0	intact	spiny	/api/v2/well_known_file_download/546787599	/api/v2/well_known_file_download/514792649	/api/v2/well_known_file_download/514792651						Mus musculus	502186605	Ntsr1-Cre;Ai14-232206
503823047	Exc_3	Spiny_19	ME_Exc_9	144.192656650937	865.874056151871	2.60439532637999	-14.007566703	Ntsr1-Cre_GN220	503823047	Ntsr1-Cre;Ai14-232206.04.01.01	left	305	"""Primary visual area, layer 6b"""	VISp6b	385	VISp	6b	476.457490621829	5.0	13.0	0.8483700426790189	0.687654802873023	dendrite-only	673133253.0	515389893	-50.25	3.38951817082865	0.0274672324431805	0.17012383900928799	70.0	20.606590129638	71.0446153846154	14.075662097490198	163.020834326744	3.3408900000000004	-74.8118515014648	7596.0	7606.0	/external/mousecelltypes/prod672/specimen_503823047/min_xy_503823047.aff	9337.60032413599	1891.64204320582	8383.40839178839	0.9751532117325258	negative	0	0	0	0	intact	spiny	/api/v2/well_known_file_download/519278463	/api/v2/well_known_file_download/511854208	/api/v2/well_known_file_download/511854210						Mus musculus	502186605	Ntsr1-Cre;Ai14-232206
504120613	Inh_1							Htr3a-Cre_NO152	504120613	Htr3a-Cre_NO152;Ai14-233512.01.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3								515384691	-54.40625	4.32160351347516	-0.00994617469183927	0.191501976284585	290.0	5.8708750406225	70.8661538461538	14.1111086989558	84.37500149011609	10.912726666666698	-75.4689025878906				9813.29824812715	947.7054193510181	7804.19912371684	0.200576219393298	positive	2	0	0	0		aspiny		/api/v2/well_known_file_download/512202638	/api/v2/well_known_file_download/512202640						Mus musculus	503234659	Htr3a-Cre_NO152;Ai14-233512
504179737	Exc_3							Htr3a-Cre_NO152	504179737	Htr3a-Cre_NO152;Ai14-233513.02.01.01	left	719	"""Primary somatosensory area, layer 6b"""	SSp6b	322	SSp	6b								659442338	-40.34375	5.556440544990849	0.0435824182001342	0.0927606199804218	150.0	30.4446969733633	98.75111111111109	10.126468337909	152.187615633011	5.61176666666667	-68.2698516845703				8250.78	6328.15	1950.03	0.7289909603840391	negative	0	0	0	0	intact	spiny		/api/v2/well_known_file_download/512202945	/api/v2/well_known_file_download/512202947						Mus musculus	503235592	Htr3a-Cre_NO152;Ai14-233513
504567071	Exc_3							Cux2-CreERT2	504567071	Cux2-CreERT2;Ai14-234033.03.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								566094305	-46.59375	4.264271454358201	0.0503965891606029	0.12136150901592697	130.0	20.7574754720807	76.6381818181818	13.048326255604902	202.812537550926	4.59008666666667	-77.2326736450195				9133.49785493486	1202.4117625307902	2928.64647111461	0.502331780440625	positive	5	0	0	0	intact	spiny		/api/v2/well_known_file_download/512492097	/api/v2/well_known_file_download/512492099						Mus musculus	503870632	Cux2-CreERT2;Ai14-234033
504605677	Inh_7							Sst-IRES-Cre	504605677	Sst-IRES-Cre;Ai14-234342.05.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								664729753	-57.34375	2.12703505593188	0.124705882352939	0.0375	90.0	19.2475351031312	25.5000000000001	39.2156862745097	208.906129002571	4.36948	-71.2521667480469				9321.93090708275	1715.14987600068	2653.39512192203	0.470797	positive	0	0	0	0		aspiny		/api/v2/well_known_file_download/512202153	/api/v2/well_known_file_download/512202155						Mus musculus	503875450	Sst-IRES-Cre;Ai14-234342
504608602	Inh_6							Sst-IRES-Cre	504608602	Sst-IRES-Cre;Ai14-234342.05.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								515459743	-61.750003814697294	1.69816055791214	0.0117399269680463	0.4016	50.0	37.9927690263554	37.1746153846154	26.900076561756396	525.0004529953	4.4618	-63.0599975585938				9797.25973084258	2073.22016131385	8674.51143885442	0.781851362583123	positive	5	0	0	0		aspiny		/api/v2/well_known_file_download/514808793	/api/v2/well_known_file_download/514808795						Mus musculus	503875450	Sst-IRES-Cre;Ai14-234342
504613416	Exc_1							Rorb-IRES2-Cre	504613416	Rorb-IRES2-Cre-D;Ai14-234241.05.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								664730882	-47.84375	2.02241773222222		0.0496212163772786	330.0	23.3529316363308			85.4687467217445	10.277239999999999	-67.74221801757811				8883.16992312942	1230.7414683407499	3715.07814481264	0.807642930056842	positive	0	0	0	0	truncated	spiny		/api/v2/well_known_file_download/514808504	/api/v2/well_known_file_download/514808506						Mus musculus	503871551	Rorb-IRES2-Cre-D;Ai14-234241
504614622	Exc_3							Rorb-IRES2-Cre	504614622	Rorb-IRES2-Cre-D;Ai14-234241.06.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								664731979	-50.15625	3.47414805926566	0.0113306263042293	0.142424242424242	70.0	23.0702091880789	85.4885	11.697479777981801	185.625001788139	3.98493333333333	-73.46250915527341				8460.1180279464	1209.6548213811802	3116.84627886777	0.575931521359371	positive	0	0	0	0	intact	spiny		/api/v2/well_known_file_download/512202982	/api/v2/well_known_file_download/512202984						Mus musculus	503871551	Rorb-IRES2-Cre-D;Ai14-234241
504615116	Exc_4							Rorb-IRES2-Cre	504615116	Rorb-IRES2-Cre-D;Ai14-234241.04.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								566094316	-45.843753814697294	4.05999460039471	0.0147999527962489	0.17767123287671202	70.0	18.3534585100392	92.074	10.8608293329279	164.06252980232202	3.3657133333333302	-69.3629837036133				9022.317953418149	1034.0175617127302	3750.09609106139	0.68479988993718	positive	5	0	0	0	intact	spiny		/api/v2/well_known_file_download/511602811	/api/v2/well_known_file_download/511602813						Mus musculus	503871551	Rorb-IRES2-Cre-D;Ai14-234241
504635521	Exc_3							Ctgf-T2A-dgCre	504635521	Ctgf-2A-dgCre;Ai14(IVSCC)-234100.03.01.01	left	121	"""Lateral visual area, layer 6b"""	VISl6b	409	VISl	6b								515372447	-52.062503814697294	3.62204094091067	0.0179312507429852	0.22833333333333303	50.0	28.829612073056897	69.5984615384615	14.3681336899578	268.415033817291	3.98961333333333	-75.5874557495117				9496.97738515697	2342.3769678315102	8914.6688834608	0.989548162573419	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512202160	/api/v2/well_known_file_download/512202162						Mus musculus	503871517	Ctgf-2A-dgCre;Ai14(IVSCC)-234100
504643398	Exc_3							Cux2-CreERT2	504643398	Cux2-CreERT2;Ai14-234034.04.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								567445749	-48.062503814697294	3.56395514684948	0.0197051633573115	0.200471698113208	90.0	21.261310194681002	61.6253333333333	16.2270927540622	166.56242311000798	3.39060666666667	-79.3605117797852				9867.96927925937	1624.322286208	8635.93556970138	0.496667205610769	positive	2	0	0	0	truncated	spiny		/api/v2/well_known_file_download/512492076	/api/v2/well_known_file_download/512492078						Mus musculus	503875441	Cux2-CreERT2;Ai14-234034
504647603	Exc_3							Rorb-IRES2-Cre	504647603	Rorb-IRES2-Cre-D;Ai14-234243.06.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								515522073	-48.5	3.98732449618386		0.18286077898789604	130.0	18.2617506983772			127.142742276192	4.80816666666667	-78.2927932739258				8777.78221219126	1318.6814119252801	2702.45037956051	0.496782162940664	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/514808638	/api/v2/well_known_file_download/514808640						Mus musculus	503871556	Rorb-IRES2-Cre-D;Ai14-234243
504913842	Exc_3							Rorb-IRES2-Cre	504913842	Rorb-IRES2-Cre-D;Ai14-234244.04.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								659447339	-45.0	3.37753658863443	0.0172431358872373	0.279230769230769	50.0	27.6734254389725	54.3376470588235	18.4034468573408	252.343744039536	2.22264	-69.66165161132811				8293.76496018328	940.228184150228	7936.852214019959	0.48065107686576897	positive	0	0	0	0	intact	spiny		/api/v2/well_known_file_download/512202281	/api/v2/well_known_file_download/512202287						Mus musculus	503871563	Rorb-IRES2-Cre-D;Ai14-234244
505200218	Exc_3							Cux2-CreERT2	505200218	Cux2-CreERT2;Ai14-234039.03.02.01	right	312782644	"""Postrhinal area, layer 5"""	VISpor5	312782628	VISpor	5								567445786	-49.6875	3.6470023710572406	0.013648222891694999	0.12765151515151502	90.0	18.562108919119	84.13090909090909	11.8862378976487	153.124794363976	4.27401333333333	-73.5985412597656				9419.26203280867	3105.7561914369603	1265.6313002900501	0.41043269577742303	positive	5	0	0	0	intact	spiny		/api/v2/well_known_file_download/512202975	/api/v2/well_known_file_download/512202977						Mus musculus	503871535	Cux2-CreERT2;Ai14-234039
505202906	Exc_3							Cux2-CreERT2	505202906	Cux2-CreERT2;Ai14-234039.06.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								515383913	-47.53125	3.8019869287236	0.0629883953441198	0.111323543104416	130.0	17.2733130739209	84.175	11.8800118800119	150.468751788139	4.86726	-75.2881317138672				8390.72203143555	1197.7599440355802	8427.381224960429	0.498353733511455	positive	5	0	0	0	intact	spiny		/api/v2/well_known_file_download/512202536	/api/v2/well_known_file_download/512202543						Mus musculus	503871535	Cux2-CreERT2;Ai14-234039
505476170	Exc_3							Cux2-CreERT2	505476170	Cux2-CreERT2;Ai14-234052.06.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								515300349	-50.34375	4.24038494248855	0.0144138953617554	0.21484527582696802	110.0	23.608140986958297	61.5	16.260162601626	216.56250953674302	2.92958	-71.4015350341797				8486.217991918678	980.9417180656869	3516.02188735044	0.539431926863823	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512493369	/api/v2/well_known_file_download/512493371						Mus musculus	503871547	Cux2-CreERT2;Ai14-234052
505512874	Exc_3							Cux2-CreERT2	505512874	Cux2-CreERT2;Ai14-234037.03.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3								566092572	-46.531253814697294	3.4800220978205	0.0363294894302284	0.18999999901742498	210.0	12.5836496076019	85.2254545454546	11.733583649784501	118.281327188015	7.2382800000000005	-72.6110458374023				9928.16893763496	1504.5349710941598	8797.844480299591	0.124457911995211	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/511598576	/api/v2/well_known_file_download/511598578						Mus musculus	503875446	Cux2-CreERT2;Ai14-234037
505795846	Exc_3							Scnn1a-Tg3-Cre	505795846	234356.04.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								664731120	-47.21875	3.3450923788707203	0.211340611010759	0.11248025740292401	130.0	23.501166857513	127.33	7.853608733212909	150.15621483326	4.80754	-76.0071334838867				9777.564351140229	1891.68352792535	2427.7868273319896	0.44885551265069396	positive	0	0	0	0	intact	spiny		/api/v2/well_known_file_download/514810507	/api/v2/well_known_file_download/514810510						Mus musculus	504923421	Scnn1a-Tg3-Cre;Ai14-234356
505798354	Exc_3							Scnn1a-Tg3-Cre	505798354	234356.05.02.01	right	573	"""Lateral visual area, layer 4"""	VISl4	409	VISl	4								659440819	-49.906253814697294	3.72015385801045	0.0102515609673346	0.218548387096774	50.0	38.7153168380606	43.1472727272727	23.176435885550603	218.68990361690499	2.46770666666667	-72.2080764770508				9491.498967897869	1998.39978278385	2053.90255879405	0.43372494619427004	positive	5	0	0	0	intact	spiny		/api/v2/well_known_file_download/512493362	/api/v2/well_known_file_download/512493364						Mus musculus	504923421	Scnn1a-Tg3-Cre;Ai14-234356
505804754	Exc_3							Scnn1a-Tg3-Cre	505804754	234356.06.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								659440807	-50.937503814697294	3.0528478173422005	0.0192027894497248	0.167315175097276	50.0	20.3612272657422	81.94	12.2040517451794	236.05380588107602	3.13058666666667	-73.9034118652344				8997.96374493725	1447.78962464803	2712.2909155183897	0.512489501182429	positive	0	0	0	0	intact	spiny		/api/v2/well_known_file_download/512202399	/api/v2/well_known_file_download/512202401						Mus musculus	504923421	Scnn1a-Tg3-Cre;Ai14-234356
505808144	Exc_2							Nr5a1-Cre	505808144	Nr5a1-Cre;Ai14-234694.03.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								515384679	-45.093753814697294	3.44128567900907	0.216747636176369	0.25240826786994	130.0	23.479848609483103	73.22666666666659	13.6562272396213	242.031246423721	4.01178	-73.02215576171879				9473.17579796553	1723.6670349942199	9108.56309294985	0.28593674747061104	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512202609	/api/v2/well_known_file_download/512202611						Mus musculus	504923434	Nr5a1-Cre;Ai14-234694
505847801	Exc_3							Scnn1a-Tg2-Cre	505847801	Scnn1a-Tg2-Cre;Ai14-235180.06.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								659447354	-47.0	3.97973413886978	0.0267178489500803	0.10483210938589599	90.0	29.582854499359602	128.22	7.79909530494463	123.392954468727	4.56996666666667	-73.8396911621094				8307.414817165909	842.607368238841	3600.75290661461	0.519454258487864	positive	0	0	0	0	intact	spiny		/api/v2/well_known_file_download/512202968	/api/v2/well_known_file_download/512202970						Mus musculus	504923442	Scnn1a-Tg2-Cre;Ai14-235180
506133241	Exc_3	Spiny_6	ME_Exc_19	214.620577337054	438.189229257086	6.05693519079	21.8946167318	Rorb-IRES2-Cre	506133241	Rorb-IRES2-Cre-D;Ai14-234885.03.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	187.534447811089	5.0	23.0	0.802906304188016	0.8276555701436908	dendrite-only	546786291.0	644876175	-47.000003814697294	3.9799984867486398	0.0399984462270205	0.17604790922653799	190.0	18.6756249714128	77.97454545454549	12.824698036655299	124.10712242126499	6.23736666666667	-81.9723205566406	9434.0	9527.0	/external/whbi/prod11/specimen_506133241/min_xy_506133241.aff	9210.0	1208.76155078048	3081.57919945916	0.41519348182598403	positive	0	0	0	0	intact	spiny	/api/v2/well_known_file_download/564690931	/api/v2/well_known_file_download/512211745	/api/v2/well_known_file_download/512211747						Mus musculus	504925416	Rorb-IRES2-Cre-D;Ai14-234885
506226516	Exc_3							Scnn1a-Tg3-Cre	506226516	Scnn1a-Tg3-Cre;Ai14-234357.03.01.01	left	312782640	"""Postrhinal area, layer 4"""	VISpor4	312782628	VISpor	4								664730488	-43.71875	3.42631204696323	0.035486488590941	0.124504259902366	140.0	24.995572626118	104.8975	9.53311566052575	123.281322419643	5.9239	-71.4790573120117				9537.266227037191	2516.8427270314	9774.793051375129	0.444990097663541	positive	0	0	0	0	intact	spiny		/api/v2/well_known_file_download/512493573	/api/v2/well_known_file_download/512493575						Mus musculus	504923426	Scnn1a-Tg3-Cre;Ai14-234357
506777471	Exc_3							Scnn1a-Tg2-Cre	506777471	Scnn1a-Tg2-Cre;Ai14-235176.04.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								566094112	-46.468753814697294	3.95666715271985	0.0192199943907211	0.149388592957947	100.0	19.318946344233197	86.97200000000001	11.4979533643012	146.093562245369	4.11144666666667	-77.5240783691406				8754.466274646371	1215.71562790248	2916.74140415886	0.5089801259475071	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512493565	/api/v2/well_known_file_download/512493567						Mus musculus	506289091	Scnn1a-Tg2-Cre;Ai14-235176
507100117	Exc_3							Rorb-IRES2-Cre	507100117	Rorb-IRES2-Cre-D;Ai14-234246.02.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								566094209	-46.156253814697294	2.79948709889435	0.0103034531451905	0.20488411154326502	110.0	19.6820768477738	63.67571428571429	15.704574518206101	159.374848008156	5.21482666666667	-80.3756484985352				9564.68463500336	1067.0372076427802	7881.1543247068	0.42416837219825	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512496216	/api/v2/well_known_file_download/512496220						Mus musculus	503871576	Rorb-IRES2-Cre-D;Ai14-234246
507101551	Exc_3	Spiny_16	ME_Exc_5	215.711043601126	765.090155254628	2.46217050883	20.1483708166	Rorb-IRES2-Cre	507101551	Rorb-IRES2-Cre-D;Ai14-234246.02.02.01	right	74	"""Lateral visual area, layer 6a"""	VISl6a	409	VISl	6a	575.693496188492	4.0	21.0	0.880750139505363	0.99625	dendrite-only	552581073.0	659447240	-43.5625	3.86294656062335	0.0379654660159399	0.19722222222222197	50.0	33.713716239011305	55.0623529411765	18.1612289810482	257.812678813934	2.35031	-65.4706497192383	9431.0	5757.0	/external/mousecelltypes/prod706/specimen_507101551/min_xy_507101551.aff	9567.214371353391	2226.20544070167	2370.7690222474	0.7899745469571801	positive	0	0	0	0	intact	spiny	/api/v2/well_known_file_download/552589873	/api/v2/well_known_file_download/512214069	/api/v2/well_known_file_download/512214072						Mus musculus	503871576	Rorb-IRES2-Cre-D;Ai14-234246
507121819	Exc_3							Rorb-IRES2-Cre	507121819	Rorb-IRES2-Cre-D;Ai14-234246.03.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								515522063	-51.500003814697294	3.89180896842247	0.0148346835805052	0.188099915801291	70.0	30.694634078835	66.7942857142857	14.971340576610501	188.906326889992	3.2290900000000002	-75.0912857055664				9477.17405026217	1580.4255569341599	2610.9303348981302	0.437452471916396	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512213138	/api/v2/well_known_file_download/512213140						Mus musculus	503871576	Rorb-IRES2-Cre-D;Ai14-234246
507770911	Exc_3							Scnn1a-Tg2-Cre	507770911	Scnn1a-Tg2-Cre;Ai14-235178.04.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								566094271	-48.34375	3.6282732238158397		0.11758620084819099	230.0	19.6778754593729	87.5400000000002	11.4233493260224	138.750001788139	5.9698733333333305	-76.1048126220703				9049.39901466754	1424.18298615291	8670.757890546949	0.5208700427518029	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/514810596	/api/v2/well_known_file_download/514810598						Mus musculus	506289103	Scnn1a-Tg2-Cre;Ai14-235178
507914933	Exc_3							Ntsr1-Cre_GN220	507914933	Ntsr1-Cre;Ai14-235626.04.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								515390007	-44.5	2.24132711242421	0.00894271502083781	0.21903462187391798	110.0	13.0876496173975	52.1844444444445	19.162798620278497	315.156310796738	6.244046666666669	-72.1856307983398				9103.0	1895.86780564451	2655.73423098862	0.9328988622080309	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512216001	/api/v2/well_known_file_download/512216003						Mus musculus	506540041	Ntsr1-Cre;Ai14-235626
507918877	Exc_2	Spiny_18	ME_Exc_3	124.000878017463	1025.70303552931	2.53036437247	18.0492007911	Ntsr1-Cre_GN220	507918877	Ntsr1-Cre;Ai14-235626.04.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	841.5330262221801	5.0	35.0	0.825225237999678	0.9482585160451691	dendrite-only	527108963.0	515522054	-50.687503814697294	2.4076583448110296	0.13895470803643803	0.16970310391363	110.0	17.874334159752	129.005714285714	7.75159461374913	176.651805639267	5.7306466666666696	-60.4437866210938	9403.0	11293.0	/external/mousecelltypes/prod712/specimen_507918877/min_xy_507918877.aff	8977.0	1673.4180773997598	8378.0224855237	0.9179641133604209	positive	2	0	0	0	intact	spiny	/api/v2/well_known_file_download/527111130	/api/v2/well_known_file_download/514808844	/api/v2/well_known_file_download/514808846						Mus musculus	506540041	Ntsr1-Cre;Ai14-235626
507996688	Exc_3							Rbp4-Cre_KL100	507996688	Rbp4-Cre_KL100;Ai14-236262.05.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								529829356	-43.875	3.18007043200252	0.0339354608644929	0.149813432835821	90.0	23.2229100399051	105.8175	9.45023271198053	176.33931338787102	4.10654	-69.7545013427734				8557.0	1273.51385419081	2979.0839081942104	0.5668736137803871	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512215958	/api/v2/well_known_file_download/512215960						Mus musculus	506540049	Rbp4-Cre_KL100;Ai14-236262
508272216	Exc_3							Ntsr1-Cre_GN220	508272216	Ntsr1-Cre;Ai14-235628.05.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								657593372	-45.093753814697294	2.5880507994147997	0.0287699370308337	0.232692307692308	130.0	17.523718676760097	63.8775	15.6549645806426	182.812497019768	5.531825	-72.94451904296879				8218.35256784473	1506.2349231933401	8518.79338251218	0.8606570301975239	positive	0	0	0	0	intact	spiny		/api/v2/well_known_file_download/512505737	/api/v2/well_known_file_download/512505741						Mus musculus	506540045	Ntsr1-Cre;Ai14-235628
508275137	Exc_2							Ntsr1-Cre_GN220	508275137	Ntsr1-Cre;Ai14-235628.04.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								566094157	-47.625	2.46520671164238		0.17045455291744002	130.0	21.4082217427085	51.50000000000011	19.4174757281553	204.062417149544	7.63109333333333	-69.5888595581055				8961.643748420749	1542.02257189408	8127.894847367221	0.8720473959935979	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/514792561	/api/v2/well_known_file_download/514792567						Mus musculus	506540045	Ntsr1-Cre;Ai14-235628
508276760	Exc_3							Rbp4-Cre_KL100	508276760	Rbp4-Cre_KL100;Ai14-235251.05.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								664730802	-43.593753814697294	3.9431130834609998	0.0334680672342573	0.15993031358885001	50.0	40.725159254931896	86.83	11.5167568812622	176.562532782555	3.1347733333333303	-66.3129425048828				8436.08844026831	1672.8218435412803	2649.01117223657	0.8049861570685709	positive	0	0	0	0	truncated	spiny		/api/v2/well_known_file_download/512215949	/api/v2/well_known_file_download/512215951						Mus musculus	506540094	Rbp4-Cre_KL100;Ai14-235251
508566646	Exc_3							Rbp4-Cre_KL100	508566646	Rbp4-Cre_KL100;Ai14-235249.03.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								566094150	-49.500003814697294	4.05927709693137	0.0259653066791766	0.16041666666666698	90.0	24.410538619899302	99.8333333333333	10.016694490818	178.43753099441503	3.74559333333333	-77.0473403930664				9627.45303048334	1396.6898124247598	2933.92934457622	0.50845606635056	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512214439	/api/v2/well_known_file_download/512214441						Mus musculus	506540143	Rbp4-Cre_KL100;Ai14-235249
508883033	Exc_1							Rbp4-Cre_KL100	508883033	Rbp4-Cre_KL100;Ai14-236407.03.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								529905877	-46.125003814697294	2.4615950707712595		0.023722758907436	150.0	25.5547534197191			173.593670129776	5.59988666666667	-75.2498779296875				9276.21078570278	1571.14020307566	8891.50288422711	0.51399026282131	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512215971	/api/v2/well_known_file_download/512215973						Mus musculus	506540151	Rbp4-Cre_KL100;Ai14-236407
508887004	Exc_2							Rbp4-Cre_KL100	508887004	Rbp4-Cre_KL100;Ai14-236407.05.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5								566092509	-48.156253814697294	2.77178770434491	0.173939331192525	0.122536873156342	70.0	34.1245300885142	82.904	12.0621441667471	267.96874403953603	5.00045	-80.1675643920898				9008.25361961405	1678.20394861602	8912.70077608196	0.6831867365583101	positive	5	0	0	0	truncated	spiny		/api/v2/well_known_file_download/513253374	/api/v2/well_known_file_download/513253376						Mus musculus	506540151	Rbp4-Cre_KL100;Ai14-236407
508911693	Exc_4							Rbp4-Cre_KL100	508911693	Rbp4-Cre_KL100;Ai14-236407.04.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4								567445795	-44.5	4.128099156424891	0.0947445591218398	0.154053271569195	90.0	18.405873261027697	116.7675	8.5640268054039	155.31256794929502	3.9878400000000003	-71.3704452514648				9427.27148341741	1468.94785767525	2797.69073460136	0.521808828213716	positive	5	0	0	0	intact	spiny		/api/v2/well_known_file_download/512505619	/api/v2/well_known_file_download/512505621						Mus musculus	506540151	Rbp4-Cre_KL100;Ai14-236407
508980706	Exc_1	Spiny_17	ME_Exc_4	148.712194697156	714.493325832563	3.23560571463	6.06637796779999	Ntsr1-Cre_GN220	508980706	Ntsr1-Cre;Ai14-235627.04.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	519.20217756662	6.0	20.0	0.834684822074571	0.8255446869321179	dendrite-only	541514451.0	535543334	-47.906253814697294	2.25693123135175		0.0155303046241387	330.0	15.8092229088977			144.06257867813102	14.327646666666698	-78.9341659545898	13136.0	9437.0	/external/mousecelltypes/prod712/specimen_508980706/min_xy_508980706.aff	9065.84030968741	1255.34539123781	7765.160452194341	0.81045946689281	positive	2	0	0	0	intact	spiny	/api/v2/well_known_file_download/543150850	/api/v2/well_known_file_download/512505563	/api/v2/well_known_file_download/512505583						Mus musculus	506540139	Ntsr1-Cre;Ai14-235627
508987256	Exc_1							Ntsr1-Cre_GN220	508987256	Ntsr1-Cre;Ai14-235627.03.01.01	left	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a								515389823	-46.875003814697294	2.3359184496771204		0.0625	270.0	14.9399484218265			139.062613248825	13.369279999999998	-75.7961120605469				9736.31834297265	1921.2433334156897	8487.722622024641	0.8761946525386091	positive	2	0	0	0	intact	spiny		/api/v2/well_known_file_download/512505632	/api/v2/well_known_file_download/512505640						Mus musculus	506540139	Ntsr1-Cre;Ai14-235627
